Quarter,PartyName,Representative,Ticker,TransactionType,TradeAmount_UpperRange_$,TradeAmount_UpperRange,PercentChange,TransactionDate
2025-Q1,Democrats,Josh Gottheimer,FICO,sale,"$15,000.00",15000.0,-3.8989583358736137,2025-01-27
2025-Q1,Democrats,Gilbert Cisneros,JNJ,sale,"$15,000.00",15000.0,-12.005861176235095,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,PCG,sale,"$15,000.00",15000.0,-5.929580313806553,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,PFE,sale,"$15,000.00",15000.0,3.88163032710662,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,MCK,sale,"$15,000.00",15000.0,-11.428446922363625,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,MRK,sale,"$15,000.00",15000.0,8.712907067666878,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,ABNB,sale,"$15,000.00",15000.0,5.248472251292153,2025-01-24
2025-Q1,Democrats,William R. Keating,LRCX,sale,"$15,000.00",15000.0,8.156949071814545,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,MDLZ,sale,"$15,000.00",15000.0,-18.71262623186006,2025-01-24
2025-Q1,Democrats,Josh Gottheimer,REGN,sale,"$15,000.00",15000.0,7.563507322906893,2025-01-24
2025-Q1,Democrats,Julie Johnson,CB,sale,"$15,000.00",15000.0,-11.548952775967752,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,D,sale,"$15,000.00",15000.0,-4.003659519686541,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,BA,sale,"$15,000.00",15000.0,-1.767045801336115,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,SJM,sale,"$15,000.00",15000.0,-15.458789097698324,2025-01-24
2025-Q1,Democrats,Josh Gottheimer,ITCI,sale,"$15,000.00",15000.0,-3.577046510157712,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,CI,sale,"$15,000.00",15000.0,-10.88529587928898,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,EIX,sale,"$15,000.00",15000.0,0.1568493393387224,2025-01-24
2025-Q1,Democrats,Julie Johnson,MS,sale,"$15,000.00",15000.0,12.221137162551734,2025-01-24
2025-Q1,Democrats,Gilbert Cisneros,DG,sale,"$15,000.00",15000.0,-22.160195983655253,2025-01-24
2025-Q1,Democrats,Josh Gottheimer,ETN,sale,"$15,000.00",15000.0,23.486955261169083,2025-01-23
2025-Q1,Democrats,Josh Gottheimer,TT,sale,"$15,000.00",15000.0,13.25023810111222,2025-01-23
2025-Q1,Democrats,Josh Gottheimer,UBER,sale,"$15,000.00",15000.0,-10.739648372935648,2025-01-23
2025-Q1,Democrats,Josh Gottheimer,NFLX,sale,"$15,000.00",15000.0,2.1352121647845816,2025-01-22
2025-Q1,Democrats,Josh Gottheimer,ORCL,sale,"$15,000.00",15000.0,23.878647088524005,2025-01-22
2025-Q1,Democrats,Gilbert Cisneros,INTA,sale,"$15,000.00",15000.0,12.327401918024355,2025-01-22
2025-Q1,Democrats,Josh Gottheimer,PWR,sale,"$15,000.00",15000.0,26.12173771512681,2025-01-21
2025-Q1,Democrats,Josh Gottheimer,ISRG,sale,"$15,000.00",15000.0,15.082508846939527,2025-01-21
2025-Q1,Democrats,Josh Gottheimer,MSFT,sale,"$15,000.00",15000.0,9.027628351265436,2025-01-21
2025-Q1,Democrats,Josh Gottheimer,ORCL,sale,"$15,000.00",15000.0,11.039236514869009,2025-01-21
2025-Q1,Democrats,Julie Johnson,WMT,sale,"$15,000.00",15000.0,6.739278460809506,2025-01-17
2025-Q1,Democrats,Josh Gottheimer,NVDA,sale,"$15,000.00",15000.0,18.47227510768409,2025-01-17
2025-Q1,Democrats,Josh Gottheimer,INTA,sale,"$15,000.00",15000.0,8.7420327425272,2025-01-17
2025-Q1,Democrats,Josh Gottheimer,PANW,sale,"$15,000.00",15000.0,0.8863622492009943,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,MA,sale,"$15,000.00",15000.0,-6.483711952106249,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,GOOG,sale,"$15,000.00",15000.0,16.11544032661132,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,NVDA,sale,"$15,000.00",15000.0,19.618977906305783,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,META,sale,"$15,000.00",15000.0,1.3710321653282431,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,TDG,sale,"$15,000.00",15000.0,-6.632462355871587,2025-01-16
2025-Q1,Democrats,Josh Gottheimer,MSFT,sale,"$15,000.00",15000.0,8.709320244450609,2025-01-16
2025-Q1,Democrats,Jared Moskowitz,MRK,sale,"$15,000.00",15000.0,11.7314874905638,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,ABT,sale,"$15,000.00",15000.0,-17.119932515744342,2025-01-15
2025-Q1,Democrats,Julie Johnson,MRNA,sale,"$15,000.00",15000.0,8.698127762212723,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,ABT,sale,"$15,000.00",15000.0,-17.119932515744342,2025-01-15
2025-Q1,Democrats,Julie Johnson,AMT,sale,"$15,000.00",15000.0,-16.294479618096684,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,ABT,sale,"$15,000.00",15000.0,-17.119932515744342,2025-01-15
2025-Q1,Democrats,Julie Johnson,CAG,sale,"$15,000.00",15000.0,-2.971885296117263,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,CNI,sale,"$15,000.00",15000.0,1.7045972647090242,2025-01-15
2025-Q1,Democrats,Julie Johnson,CSGP,sale,"$15,000.00",15000.0,-12.637050802502063,2025-01-15
2025-Q1,Democrats,Julie Johnson,VZ,sale,"$15,000.00",15000.0,-17.389033890548067,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,CNI,sale,"$15,000.00",15000.0,1.7045972647090242,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,CNI,sale,"$15,000.00",15000.0,1.7045972647090242,2025-01-15
2025-Q1,Democrats,Julie Johnson,PFE,sale,"$15,000.00",15000.0,4.1347370560209535,2025-01-15
2025-Q1,Democrats,Julie Johnson,MNST,sale,"$15,000.00",15000.0,-16.161018196627786,2025-01-15
2025-Q1,Democrats,Julie Johnson,QRVO,sale,"$15,000.00",15000.0,0.162572986257373,2025-01-15
2025-Q1,Democrats,Julie Johnson,STZ,sale,"$15,000.00",15000.0,-0.387281173839283,2025-01-15
2025-Q1,Democrats,Julie Johnson,AVGO,sale,"$15,000.00",15000.0,24.51960766260392,2025-01-15
2025-Q1,Democrats,Julie Johnson,DHR,sale,"$15,000.00",15000.0,12.080507001976084,2025-01-15
2025-Q1,Democrats,Julie Johnson,LW,sale,"$15,000.00",15000.0,12.114189019054836,2025-01-15
2025-Q1,Democrats,Jared Moskowitz,MRK,sale,"$15,000.00",15000.0,11.7314874905638,2025-01-15
2025-Q1,Democrats,Julie Johnson,CVS,sale,"$15,000.00",15000.0,-32.115413222456326,2025-01-15
2025-Q1,Democrats,Julie Johnson,SOLV,sale,"$15,000.00",15000.0,-7.106386008837544,2025-01-15
2025-Q1,Democrats,Julie Johnson,NKE,sale,"$15,000.00",15000.0,8.135789073791912,2025-01-15
2025-Q1,Democrats,Julie Johnson,PPG,sale,"$15,000.00",15000.0,3.991671809064077,2025-01-13
2025-Q1,Democrats,Gilbert Cisneros,KLAC,sale,"$15,000.00",15000.0,-4.062827877417456,2025-01-13
2025-Q1,Democrats,Gilbert Cisneros,WAB,sale,"$50,000.00",50000.0,0.04616203710937,2025-01-13
2025-Q1,Democrats,Josh Gottheimer,ISRG,sale,"$15,000.00",15000.0,6.041883196983922,2025-01-10
2025-Q1,Democrats,Gilbert Cisneros,TCTZF,sale,"$15,000.00",15000.0,-40.73914830305467,2025-01-09
2025-Q1,Democrats,Josh Gottheimer,LLY,sale,"$15,000.00",15000.0,-6.365235836515244,2025-01-08
2025-Q1,Democrats,Gilbert Cisneros,XRAY,sale,"$15,000.00",15000.0,15.505131550894935,2025-01-08
2025-Q1,Democrats,William R. Keating,ABNB,sale,"$15,000.00",15000.0,7.166608156794732,2025-01-07
2025-Q1,Democrats,Rick Larsen,BAH,sale,"$15,000.00",15000.0,18.500974490070853,2025-01-07
2025-Q1,Democrats,Gilbert Cisneros,WAB,sale,"$15,000.00",15000.0,2.518976228964831,2025-01-07
2025-Q1,Democrats,Rick Larsen,UNH,sale,"$15,000.00",15000.0,0.1784747344326336,2025-01-07
2025-Q1,Democrats,Gilbert Cisneros,XRAY,sale,"$15,000.00",15000.0,16.31888765961798,2025-01-07
2025-Q1,Democrats,Rick Larsen,CMCSA,sale,"$15,000.00",15000.0,-0.6522483095376198,2025-01-07
2025-Q1,Democrats,Gilbert Cisneros,GDDY,sale,"$15,000.00",15000.0,8.68761530135556,2025-01-07
2025-Q1,Democrats,Rick Larsen,GD,sale,"$15,000.00",15000.0,-4.6997359976440025,2025-01-07
2025-Q1,Democrats,Emily Randall,GOOG,sale,"$15,000.00",15000.0,17.14988345158511,2025-01-07
2025-Q1,Democrats,Emily Randall,XOM,sale,"$15,000.00",15000.0,-9.889593985348668,2025-01-06
2025-Q1,Democrats,Emily Randall,AMGN,sale,"$15,000.00",15000.0,-18.98874133079567,2025-01-06
2025-Q1,Democrats,Emily Randall,MDT,sale,"$15,000.00",15000.0,-10.506715184513958,2025-01-06
2025-Q1,Democrats,Emily Randall,PEP,sale,"$15,000.00",15000.0,-0.93134555965993,2025-01-06
2025-Q1,Democrats,Emily Randall,WFC,sale,"$15,000.00",15000.0,-0.982686431675824,2025-01-06
2025-Q1,Democrats,Emily Randall,FTV,sale,"$15,000.00",15000.0,2.065794267361818,2025-01-06
2025-Q1,Democrats,Emily Randall,MDLZ,sale,"$15,000.00",15000.0,-13.274038978280808,2025-01-06
2025-Q1,Democrats,Emily Randall,PG,sale,"$15,000.00",15000.0,-4.255730708372791,2025-01-06
2025-Q1,Democrats,Sheldon Whitehouse,NVDA,sale,"$50,000.00",50000.0,-25.00151018935476,2025-01-06
2025-Q1,Democrats,Emily Randall,VZ,sale,"$15,000.00",15000.0,-13.56834801982024,2025-01-06
2025-Q1,Democrats,Emily Randall,ABT,sale,"$15,000.00",15000.0,-16.323926382172033,2025-01-06
2024-Q4,Democrats,Nancy Pelosi,AAPL,sale,"$25,000,000.00",25000000.0,11.227967801090236,2024-12-31
2024-Q4,Democrats,Nancy Pelosi,NVDA,sale,"$5,000,000.00",5000000.0,19.26375046730996,2024-12-31
2024-Q4,Democrats,Josh Gottheimer,CLPBY,sale,"$15,000.00",15000.0,4.284414362699981,2024-12-27
2024-Q4,Democrats,Josh Gottheimer,ABEV,sale,"$15,000.00",15000.0,-22.732846262640606,2024-12-27
2024-Q4,Democrats,Josh Gottheimer,GBOOY,sale,"$15,000.00",15000.0,-7.800360674734002,2024-12-27
2024-Q4,Democrats,Josh Gottheimer,CDRE,sale,"$15,000.00",15000.0,2.1521876599318297,2024-12-27
2024-Q4,Democrats,Josh Gottheimer,TT,sale,"$15,000.00",15000.0,8.066099804886957,2024-12-23
2024-Q4,Democrats,Josh Gottheimer,ISRG,sale,"$15,000.00",15000.0,3.2350272116231924,2024-12-23
2024-Q4,Democrats,Josh Gottheimer,MSFT,sale,"$5,000,000.00",5000000.0,9.638853107498305,2024-12-20
2024-Q4,Democrats,Josh Gottheimer,MSFT,sale,"$5,000,000.00",5000000.0,9.638853107498305,2024-12-20
2024-Q4,Democrats,Josh Gottheimer,MSFT,sale,"$5,000,000.00",5000000.0,9.638853107498305,2024-12-20
2024-Q4,Democrats,Josh Gottheimer,MSFT,sale,"$5,000,000.00",5000000.0,9.638853107498305,2024-12-20
2024-Q4,Democrats,Josh Gottheimer,NVDA,sale,"$15,000.00",15000.0,15.421783075412588,2024-12-19
