Quarter,PartyName,Representative,Ticker,TransactionType,TradeAmount_UpperRange_$,TradeAmount_UpperRange,PercentChange,TransactionDate
2025-Q1,Republicans,Rob Bresnahan,MA,sale,"$15,000.00",15000.0,-11.291418627588572,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,ACN,sale,"$15,000.00",15000.0,10.604701296817996,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,ELV,sale,"$15,000.00",15000.0,-12.659481121195906,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,RCL,sale,"$15,000.00",15000.0,2.220871813201452,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,ELF,sale,"$15,000.00",15000.0,48.24463632058364,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,AAON,sale,"$15,000.00",15000.0,33.29702292959069,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,BAH,sale,"$15,000.00",15000.0,19.34155274197694,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,BR,sale,"$15,000.00",15000.0,-8.377028796109439,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,PAYX,sale,"$15,000.00",15000.0,-10.162493400865646,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,PCAR,sale,"$15,000.00",15000.0,7.679837188881685,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,PFGC,sale,"$15,000.00",15000.0,7.330400740369441,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,MPWR,sale,"$15,000.00",15000.0,-3.970825263472429,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,RMD,sale,"$15,000.00",15000.0,3.628287201087268,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,NTNX,sale,"$15,000.00",15000.0,-16.913078759461673,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,WMS,sale,"$15,000.00",15000.0,0.4297264774364326,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,FTNT,sale,"$15,000.00",15000.0,-5.927423244086387,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,DECK,sale,"$15,000.00",15000.0,42.6209436043202,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,NOW,sale,"$15,000.00",15000.0,18.137135063031977,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,EME,sale,"$15,000.00",15000.0,17.497670094757943,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,CLH,sale,"$15,000.00",15000.0,12.245886871310985,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,WAB,sale,"$15,000.00",15000.0,0.04616203710937,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,HEI,sale,"$15,000.00",15000.0,-20.278503307756264,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,INTU,sale,"$15,000.00",15000.0,0.8188557093814374,2025-01-13
2025-Q1,Republicans,Rob Bresnahan,BERY,sale,"$15,000.00",15000.0,-7.991905185056929,2025-01-13
2025-Q1,Republicans,Brad Knott,ORMP,sale,"$50,000.00",50000.0,3.765696595712037,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,AAPL,sale,"$50,000.00",50000.0,-6.630500597890161,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,TSCO,sale,"$50,000.00",50000.0,0.2569804628908735,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,DEO,sale,"$50,000.00",50000.0,-12.378490302211407,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,TXN,sale,"$50,000.00",50000.0,-5.605366205015352,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,CARR,sale,"$15,000.00",15000.0,-2.9268341644843288,2025-01-10
2025-Q1,Republicans,Tommy Tuberville,MSFT,sale,"$50,000.00",50000.0,-7.834313227730487,2025-01-10
2025-Q1,Republicans,Markwayne Mullin,ABT,sale,"$15,000.00",15000.0,16.293192641910487,2025-01-08
2025-Q1,Republicans,Markwayne Mullin,EZU,sale,"$50,000.00",50000.0,13.722200873826608,2025-01-08
2025-Q1,Republicans,Markwayne Mullin,IEFA,sale,"$50,000.00",50000.0,9.237739407648547,2025-01-08
2025-Q1,Republicans,Tim Moore,F,sale,"$250,000.00",250000.0,-2.749037455932409,2025-01-07
2025-Q1,Republicans,Marco Rubio,CSCO,sale,"$15,000.00",15000.0,4.120739791205328,2025-01-07
2025-Q1,Republicans,Marco Rubio,KO,sale,"$15,000.00",15000.0,16.612708362635782,2025-01-07
2025-Q1,Republicans,Tim Moore,HOG,sale,"$500,000.00",500000.0,13.458762375746447,2025-01-07
2025-Q1,Republicans,Shelley Moore Capito,MSFT,sale,"$15,000.00",15000.0,-7.057291264686606,2025-01-03
2025-Q1,Republicans,Mark Dr Green,NGL,sale,"$50,000.00",50000.0,7.3999977111816415,2025-01-02
2024-Q4,Republicans,Kevin Hern,DVN,sale,"$500,000.00",500000.0,-16.25609302525037,2024-12-31
2024-Q4,Republicans,Kevin Hern,JNJ,sale,"$250,000.00",250000.0,-14.382169843956326,2024-12-31
2024-Q4,Republicans,Kevin Hern,AGCO,sale,"$100,000.00",100000.0,-5.776519065726428,2024-12-31
2024-Q4,Republicans,Kevin Hern,INTC,sale,"$100,000.00",100000.0,-18.159085090935875,2024-12-31
2024-Q4,Republicans,Kevin Hern,DXCM,sale,"$100,000.00",100000.0,11.638261518983091,2024-12-31
2024-Q4,Republicans,Kevin Hern,EL,sale,"$50,000.00",50000.0,10.159357401105162,2024-12-31
2024-Q4,Republicans,Markwayne Mullin,PDBC,sale,"$500,000.00",500000.0,5.218069068004703,2024-12-26
2024-Q4,Republicans,John Boozman,AMAT,sale,"$15,000.00",15000.0,-10.165599147695746,2024-12-23
2024-Q4,Republicans,Shelley Moore Capito,UNH,sale,"$15,000.00",15000.0,5.852148949170784,2024-12-20
2024-Q4,Republicans,Thomas H. Kean Jr,GOOG,sale,"$15,000.00",15000.0,15.010902421141878,2024-12-19
2024-Q4,Republicans,Markwayne Mullin,CYBR,sale,"$50,000.00",50000.0,7.066424688930227,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,FRPT,sale,"$50,000.00",50000.0,-40.76023860334775,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,ELF,sale,"$15,000.00",15000.0,-51.772627216525166,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,LRN,sale,"$15,000.00",15000.0,18.641562231878112,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,LRN,sale,"$50,000.00",50000.0,18.641562231878112,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,GS,sale,"$50,000.00",50000.0,-2.7357229756219468,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,BMI,sale,"$15,000.00",15000.0,-15.465552114173336,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,AXON,sale,"$50,000.00",50000.0,-13.55572615163854,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,SFM,sale,"$50,000.00",50000.0,7.28442684120672,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,ETN,sale,"$50,000.00",50000.0,-19.51002760398012,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,AXON,sale,"$50,000.00",50000.0,-13.55572615163854,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,BMI,sale,"$50,000.00",50000.0,-15.465552114173336,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,CYBR,sale,"$15,000.00",15000.0,7.066424688930227,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,GS,sale,"$15,000.00",15000.0,-2.7357229756219468,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,SFM,sale,"$50,000.00",50000.0,7.28442684120672,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,ETN,sale,"$15,000.00",15000.0,-19.51002760398012,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,OLLI,sale,"$50,000.00",50000.0,-4.3077215720478,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,OLLI,sale,"$50,000.00",50000.0,-4.3077215720478,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,FRPT,sale,"$50,000.00",50000.0,-40.76023860334775,2024-12-18
2024-Q4,Republicans,Markwayne Mullin,ELF,sale,"$15,000.00",15000.0,-51.772627216525166,2024-12-18
2024-Q4,Republicans,Thomas H. Kean Jr,BEN,sale,"$15,000.00",15000.0,8.1025915136603,2024-12-16
2024-Q4,Republicans,Shelley Moore Capito,MSFT,sale,"$15,000.00",15000.0,-12.499572637169765,2024-12-16
2024-Q4,Republicans,Shelley Moore Capito,LOW,sale,"$15,000.00",15000.0,-11.38052681764236,2024-12-13
2024-Q4,Republicans,Bill Hagerty,EQC,sale,"$15,000.00",15000.0,-4.733730189744502,2024-12-13
2024-Q4,Republicans,Markwayne Mullin,PEP,sale,"$50,000.00",50000.0,-5.752888875473121,2024-12-11
2024-Q4,Republicans,Markwayne Mullin,ABT,sale,"$50,000.00",50000.0,14.508106104921875,2024-12-11
2024-Q4,Republicans,Virginia Foxx,ASC,sale,"$50,000.00",50000.0,11.775045159160111,2024-12-06
2024-Q4,Republicans,Virginia Foxx,PBA,sale,"$100,000.00",100000.0,1.3363051659648195,2024-12-06
2024-Q4,Republicans,Virginia Foxx,ARLP,sale,"$50,000.00",50000.0,0.2091151379289922,2024-12-06
2024-Q4,Republicans,Virginia Foxx,FLNG,sale,"$50,000.00",50000.0,-0.5300390568396648,2024-12-06
2024-Q4,Republicans,Virginia Foxx,VIASP,sale,"$100,000.00",100000.0,-12.21656388999088,2024-12-06
2024-Q4,Republicans,Virginia Foxx,ET,sale,"$50,000.00",50000.0,-0.6616570836371658,2024-12-06
2024-Q4,Republicans,Mark Dr Green,NGL,sale,"$50,000.00",50000.0,0.8565302184057098,2024-12-03
2024-Q4,Republicans,Laurel Lee,WBD,sale,"$15,000.00",15000.0,-5.865390699290888,2024-11-29
2024-Q4,Republicans,John Boozman,SWKS,sale,"$15,000.00",15000.0,-18.498666083523567,2024-11-20
2024-Q4,Republicans,John Boozman,BBEU,sale,"$15,000.00",15000.0,12.66220946644688,2024-11-20
2024-Q4,Republicans,John Boozman,VWO,sale,"$15,000.00",15000.0,3.8022131323801536,2024-11-20
2024-Q4,Republicans,Lance Gooden,WAL,sale,"$100,000.00",100000.0,14.51335564967679,2024-11-15
2024-Q4,Republicans,Markwayne Mullin,PCLPX,sale,"$50,000.00",50000.0,7.246143117488583,2024-11-12
2024-Q4,Republicans,Mike Kelly,INTC,sale,"$15,000.00",15000.0,9.15384292602539,2024-11-08
2024-Q4,Republicans,Laurel Lee,GEV,sale,"$50,000.00",50000.0,9.88773319948131,2024-11-08
2024-Q4,Republicans,Mike Kelly,UNP,sale,"$50,000.00",50000.0,1.373616358384377,2024-11-08
2024-Q4,Republicans,Thomas H. Kean Jr.,PDRDF,sale,"$15,000.00",15000.0,21.591998291015624,2024-11-04
2024-Q4,Republicans,Tommy Tuberville,TRV,sale,"$50,000.00",50000.0,5.395379938244216,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,ADBE,sale,"$50,000.00",50000.0,-17.797563317861982,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,CTVA,sale,"$15,000.00",15000.0,3.070883409828712,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,MSFT,sale,"$50,000.00",50000.0,-8.376984321185857,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,HON,sale,"$50,000.00",50000.0,5.533916552447245,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,JNJ,sale,"$50,000.00",50000.0,2.660224980191604,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,MCD,sale,"$50,000.00",50000.0,6.312920349863808,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,AAPL,sale,"$50,000.00",50000.0,-3.756898345620356,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,OC,sale,"$50,000.00",50000.0,-17.819603163104933,2024-10-29
2024-Q4,Republicans,Tommy Tuberville,KMB,sale,"$50,000.00",50000.0,6.172644786527658,2024-10-29
2024-Q4,Republicans,Maria Elvira Salazar,CWEN,sale,"$50,000.00",50000.0,-18.899688200430408,2024-10-25
2024-Q4,Republicans,Mark Dr Green,NGL,sale,"$100,000.00",100000.0,-11.835755163230925,2024-10-24
2024-Q4,Republicans,Mark Dr Green,NGL,sale,"$100,000.00",100000.0,-8.177567464377313,2024-10-16
2024-Q4,Republicans,John Boozman,IWM,sale,"$15,000.00",15000.0,-5.448443447883155,2024-10-09
2024-Q4,Republicans,John Boozman,IVV,sale,"$15,000.00",15000.0,-0.1102784816076234,2024-10-06
2024-Q4,Republicans,Byron Donalds,APPF,sale,"$15,000.00",15000.0,4.616880878292008,2024-10-01
2024-Q4,Republicans,Byron Donalds,SNPS,sale,"$15,000.00",15000.0,12.079835387630778,2024-10-01
2024-Q4,Republicans,Byron Donalds,APPF,sale,"$15,000.00",15000.0,4.616880878292008,2024-10-01
2024-Q4,Republicans,Byron Donalds,SNPS,sale,"$15,000.00",15000.0,12.079835387630778,2024-10-01
