Quarter,PartyName,Representative,Ticker,TransactionType,TradeAmount_UpperRange_$,TradeAmount_UpperRange,PercentChange,TransactionDate
2025-Q1,Republicans,Byron Donalds,GDDY,purchase,"$15,000.00",15000.0,-9.933972316734382,2025-01-21
2025-Q1,Republicans,Byron Donalds,FCNCA,purchase,"$15,000.00",15000.0,-14.744791948066643,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,NVDA,purchase,"$15,000.00",15000.0,-19.91933847988515,2025-01-21
2025-Q1,Republicans,Byron Donalds,FCNCA,purchase,"$15,000.00",15000.0,-14.744791948066643,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,V,purchase,"$15,000.00",15000.0,9.409221909421367,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,OXY,purchase,"$15,000.00",15000.0,-3.279270747597208,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,LLY,purchase,"$15,000.00",15000.0,12.555703099894409,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,NSC,purchase,"$15,000.00",15000.0,-4.096243756500393,2025-01-21
2025-Q1,Republicans,Marjorie Taylor Greene,CAH,purchase,"$15,000.00",15000.0,7.632321110497562,2025-01-21
2025-Q1,Republicans,Robert E. Latta,FMAO,purchase,"$15,000.00",15000.0,-7.8849050534545855,2025-01-20
2025-Q1,Republicans,Richard W. Allen,AZO,purchase,"$50,000.00",50000.0,19.342022552228894,2025-01-17
2025-Q1,Republicans,Thomas H. Kean Jr,AMZN,purchase,"$15,000.00",15000.0,-10.275375522119909,2025-01-16
2025-Q1,Republicans,John Boozman,TBLL,purchase,"$15,000.00",15000.0,0.8406586987874786,2025-01-16
2025-Q1,Republicans,Byron Donalds,FCNCA,purchase,"$15,000.00",15000.0,-12.139632576288763,2025-01-16
2025-Q1,Republicans,Rob Bresnahan,LRCX,purchase,"$15,000.00",15000.0,-4.885570564486782,2025-01-16
2025-Q1,Republicans,Byron Donalds,GDDY,purchase,"$15,000.00",15000.0,-8.426857119180466,2025-01-16
2025-Q1,Republicans,Byron Donalds,GDDY,purchase,"$15,000.00",15000.0,-8.426857119180466,2025-01-16
2025-Q1,Republicans,John Boozman,NVDA,purchase,"$15,000.00",15000.0,-18.08875791213869,2025-01-14
2025-Q1,Republicans,John Boozman,CRM,purchase,"$15,000.00",15000.0,-14.520000751201923,2025-01-14
2025-Q1,Republicans,John Boozman,MA,purchase,"$15,000.00",15000.0,9.959177090060166,2025-01-14
2025-Q1,Republicans,Brad Knott,CMPO,purchase,"$15,000.00",15000.0,-2.277784005463928,2025-01-14
2025-Q1,Republicans,Tim Moore,HOG,purchase,"$100,000.00",100000.0,-5.9144642856023895,2025-01-13
2025-Q1,Republicans,Tim Moore,F,purchase,"$50,000.00",50000.0,5.83363709511776,2025-01-13
2025-Q1,Republicans,Brad Knott,CMPO,purchase,"$15,000.00",15000.0,-6.640385273271761,2025-01-10
2025-Q1,Republicans,Tim Moore,HOG,purchase,"$50,000.00",50000.0,-7.9049872681158675,2025-01-09
2025-Q1,Republicans,Marjorie Taylor Greene,JPM,purchase,"$15,000.00",15000.0,2.212150408728116,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMZN,purchase,"$15,000.00",15000.0,-9.78090487578434,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,CAT,purchase,"$15,000.00",15000.0,-6.043909507716512,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JPM,purchase,"$15,000.00",15000.0,2.212150408728116,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JPM,purchase,"$15,000.00",15000.0,2.212150408728116,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMZN,purchase,"$15,000.00",15000.0,-9.78090487578434,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,TSLA,purchase,"$15,000.00",15000.0,-30.492429978877283,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,TSLA,purchase,"$15,000.00",15000.0,-30.492429978877283,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,TSLA,purchase,"$15,000.00",15000.0,-30.492429978877283,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,TSLA,purchase,"$15,000.00",15000.0,-30.492429978877283,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMZN,purchase,"$15,000.00",15000.0,-9.78090487578434,2025-01-08
2025-Q1,Republicans,Tim Moore,F,purchase,"$50,000.00",50000.0,4.964373353944199,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,PANW,purchase,"$15,000.00",15000.0,2.9873641591252564,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,INTC,purchase,"$15,000.00",15000.0,19.11246056535045,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JNJ,purchase,"$15,000.00",15000.0,13.022059804265048,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,GOOG,purchase,"$15,000.00",15000.0,-15.304491941071156,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JNJ,purchase,"$15,000.00",15000.0,13.022059804265048,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,HD,purchase,"$15,000.00",15000.0,-4.691402384599517,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,INTC,purchase,"$15,000.00",15000.0,19.11246056535045,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,UPS,purchase,"$15,000.00",15000.0,-10.571913753593575,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMZN,purchase,"$15,000.00",15000.0,-9.78090487578434,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,NVDA,purchase,"$15,000.00",15000.0,-21.840200540847025,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,CAT,purchase,"$15,000.00",15000.0,-6.043909507716512,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JPM,purchase,"$15,000.00",15000.0,2.212150408728116,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMD,purchase,"$15,000.00",15000.0,-14.344229623263802,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,SCCO,purchase,"$15,000.00",15000.0,4.6775753770400135,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,JNJ,purchase,"$15,000.00",15000.0,13.022059804265048,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,CAT,purchase,"$15,000.00",15000.0,-6.043909507716512,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,UPS,purchase,"$15,000.00",15000.0,-10.571913753593575,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,GOOG,purchase,"$15,000.00",15000.0,-15.304491941071156,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,PANW,purchase,"$15,000.00",15000.0,2.9873641591252564,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,HSY,purchase,"$15,000.00",15000.0,4.294576313094537,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMD,purchase,"$15,000.00",15000.0,-14.344229623263802,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,ASML,purchase,"$15,000.00",15000.0,-8.28286787744854,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMD,purchase,"$15,000.00",15000.0,-14.344229623263802,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,IBIT,purchase,"$15,000.00",15000.0,-8.899948019741954,2025-01-08
2025-Q1,Republicans,Marjorie Taylor Greene,AMD,purchase,"$15,000.00",15000.0,-14.344229623263802,2025-01-08
2025-Q1,Republicans,Thomas H. Kean Jr,CCK,purchase,"$15,000.00",15000.0,12.191484522614394,2025-01-07
2025-Q1,Republicans,Tim Moore,F,purchase,"$50,000.00",50000.0,1.625540508002408,2025-01-06
2025-Q1,Republicans,Tim Moore,F,purchase,"$100,000.00",100000.0,5.505980850340334,2025-01-03
2025-Q1,Republicans,Tim Moore,HOG,purchase,"$100,000.00",100000.0,-11.553858900522757,2025-01-03
2025-Q1,Republicans,James Comer,TTD,purchase,"$15,000.00",15000.0,-51.91064208592402,2025-01-02
2025-Q1,Republicans,James Comer,MSFT,purchase,"$15,000.00",15000.0,-8.02924815701737,2025-01-02
2025-Q1,Republicans,James Comer,HD,purchase,"$15,000.00",15000.0,-6.91048530683867,2025-01-02
2025-Q1,Republicans,James Comer,NFLX,purchase,"$15,000.00",15000.0,9.06979013993579,2025-01-02
2025-Q1,Republicans,James Comer,AMZN,purchase,"$15,000.00",15000.0,-9.309551989635322,2025-01-02
2025-Q1,Republicans,James Comer,SOFI,purchase,"$15,000.00",15000.0,-18.666667938232425,2025-01-02
2025-Q1,Republicans,James Comer,GOOG,purchase,"$15,000.00",15000.0,-14.214202304390977,2025-01-02
2025-Q1,Republicans,James Comer,AVGO,purchase,"$15,000.00",15000.0,-26.951881097125472,2025-01-02
2025-Q1,Republicans,James Comer,VRSN,purchase,"$15,000.00",15000.0,21.304764520554315,2025-01-02
2025-Q1,Republicans,James Comer,SOFI,purchase,"$15,000.00",15000.0,-18.666667938232425,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,PRMB,purchase,"$50,000.00",50000.0,12.233595257437711,2025-01-02
2025-Q1,Republicans,James Comer,COST,purchase,"$15,000.00",15000.0,2.7089875454939474,2025-01-02
2025-Q1,Republicans,James Comer,ANET,purchase,"$15,000.00",15000.0,-29.069350250686472,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,AIT,purchase,"$50,000.00",50000.0,-4.205783890138931,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,COHR,purchase,"$50,000.00",50000.0,-29.174924814217047,2025-01-02
2025-Q1,Republicans,James Comer,DOV,purchase,"$15,000.00",15000.0,-4.619412012994294,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,CRDO,purchase,"$50,000.00",50000.0,-38.20274098151389,2025-01-02
2025-Q1,Republicans,James Comer,PYPL,purchase,"$15,000.00",15000.0,-19.77631345625753,2025-01-02
2025-Q1,Republicans,James Comer,UBER,purchase,"$15,000.00",15000.0,20.373053969165294,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,WAB,purchase,"$50,000.00",50000.0,-2.2950718123361447,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,AIT,purchase,"$50,000.00",50000.0,-4.205783890138931,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,DELL,purchase,"$50,000.00",50000.0,-15.418268495585094,2025-01-02
2025-Q1,Republicans,James Comer,BLK,purchase,"$15,000.00",15000.0,-5.512254032363404,2025-01-02
2025-Q1,Republicans,James Comer,BLK,purchase,"$15,000.00",15000.0,-5.512254032363404,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,LRN,purchase,"$50,000.00",50000.0,23.03569737479166,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,COHR,purchase,"$50,000.00",50000.0,-29.174924814217047,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,DELL,purchase,"$50,000.00",50000.0,-15.418268495585094,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,MTZ,purchase,"$50,000.00",50000.0,-13.031697708176518,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,MTZ,purchase,"$50,000.00",50000.0,-13.031697708176518,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,PRMB,purchase,"$50,000.00",50000.0,12.233595257437711,2025-01-02
2025-Q1,Republicans,James Comer,AMZN,purchase,"$15,000.00",15000.0,-9.309551989635322,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,CRDO,purchase,"$50,000.00",50000.0,-38.20274098151389,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,WAB,purchase,"$50,000.00",50000.0,-2.2950718123361447,2025-01-02
2025-Q1,Republicans,James Comer,COST,purchase,"$15,000.00",15000.0,2.7089875454939474,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,GS,purchase,"$50,000.00",50000.0,-3.041290097871251,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,GS,purchase,"$50,000.00",50000.0,-3.041290097871251,2025-01-02
2025-Q1,Republicans,James Comer,CHDN,purchase,"$15,000.00",15000.0,-16.194448540152962,2025-01-02
2025-Q1,Republicans,James Comer,CRM,purchase,"$15,000.00",15000.0,-17.39466576214637,2025-01-02
2025-Q1,Republicans,James Comer,APH,purchase,"$15,000.00",15000.0,-2.5707923687347507,2025-01-02
2025-Q1,Republicans,James Comer,HD,purchase,"$15,000.00",15000.0,-6.91048530683867,2025-01-02
2025-Q1,Republicans,James Comer,AAPL,purchase,"$15,000.00",15000.0,-9.9762483030989,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,LRN,purchase,"$50,000.00",50000.0,23.03569737479166,2025-01-02
2025-Q1,Republicans,James Comer,NVDA,purchase,"$15,000.00",15000.0,-18.058636864500706,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,IRM,purchase,"$50,000.00",50000.0,-18.027893264466805,2025-01-02
2025-Q1,Republicans,Markwayne Mullin,IRM,purchase,"$50,000.00",50000.0,-18.027893264466805,2025-01-02
2025-Q1,Republicans,James Comer,PANW,purchase,"$15,000.00",15000.0,-5.4525732024898375,2025-01-02
2025-Q1,Republicans,James Comer,T,purchase,"$15,000.00",15000.0,25.08953022605409,2025-01-02
2024-Q4,Republicans,Shelley Moore Capito,GE,purchase,"$15,000.00",15000.0,20.819503388198267,2024-12-27
2024-Q4,Republicans,Thomas H. Kean Jr,CP,purchase,"$15,000.00",15000.0,-1.6089083461294251,2024-12-27
2024-Q4,Republicans,Thomas H. Kean Jr,PRNDY,purchase,"$15,000.00",15000.0,-12.588332822235776,2024-12-27
2024-Q4,Republicans,Markwayne Mullin,CFSSX,purchase,"$250,000.00",250000.0,-9.411764045900108,2024-12-26
2024-Q4,Republicans,Markwayne Mullin,VNQ,purchase,"$15,000.00",15000.0,1.775010360418887,2024-12-26
2024-Q4,Republicans,Markwayne Mullin,IEMG,purchase,"$100,000.00",100000.0,4.18085330865447,2024-12-26
2024-Q4,Republicans,Markwayne Mullin,GICIX,purchase,"$100,000.00",100000.0,8.624901732358325,2024-12-26
2024-Q4,Republicans,Markwayne Mullin,PCLPX,purchase,"$500,000.00",500000.0,4.776230830952299,2024-12-26
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DUK,purchase,"$15,000.00",15000.0,9.547853472854108,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,GILD,purchase,"$15,000.00",15000.0,20.365785611529503,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,MSFT,purchase,"$15,000.00",15000.0,-9.959011793341809,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ADBE,purchase,"$15,000.00",15000.0,-11.276597111649636,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMAT,purchase,"$15,000.00",15000.0,-11.592813734457994,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,LLY,purchase,"$15,000.00",15000.0,4.007747982243941,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,HSY,purchase,"$15,000.00",15000.0,1.8260718304361907,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NVDA,purchase,"$15,000.00",15000.0,-20.399823148778975,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NOW,purchase,"$15,000.00",15000.0,-24.55062316414123,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,JNJ,purchase,"$15,000.00",15000.0,13.40399919739102,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,META,purchase,"$15,000.00",15000.0,0.0657269661100466,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMZN,purchase,"$15,000.00",15000.0,-11.271702456978336,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NSC,purchase,"$15,000.00",15000.0,0.1946766541146131,2024-12-24
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,CAT,purchase,"$15,000.00",15000.0,-6.5595141397828085,2024-12-24
2024-Q4,Republicans,Pete Sessions,MSFT,purchase,"$15,000.00",15000.0,-13.284775965892273,2024-12-18
2024-Q4,Republicans,Thomas H. Kean Jr,PLD,purchase,"$15,000.00",15000.0,1.3020293057738377,2024-12-16
2024-Q4,Republicans,Thomas H. Kean Jr,ABT,purchase,"$15,000.00",15000.0,17.159972760753853,2024-12-16
2024-Q4,Republicans,Thomas H. Kean Jr,ADI,purchase,"$15,000.00",15000.0,-2.581558419105004,2024-12-13
2024-Q4,Republicans,Richard W. Allen,ROL,purchase,"$50,000.00",50000.0,9.32751881060408,2024-12-12
2024-Q4,Republicans,Kevin Hern,HD,purchase,"$15,000.00",15000.0,-13.382550581036115,2024-12-12
2024-Q4,Republicans,Shelley Moore Capito,AVGO,purchase,"$15,000.00",15000.0,-4.3980199942402205,2024-12-12
2024-Q4,Republicans,Markwayne Mullin,AMAT,purchase,"$50,000.00",50000.0,-12.790812677423435,2024-12-11
2024-Q4,Republicans,Kevin Hern,XOM,purchase,"$15,000.00",15000.0,4.713876426925472,2024-12-10
2024-Q4,Republicans,Virginia Foxx,BMY,purchase,"$15,000.00",15000.0,1.2068934294359714,2024-12-06
2024-Q4,Republicans,Virginia Foxx,AMGN,purchase,"$15,000.00",15000.0,12.083309970364844,2024-12-06
2024-Q4,Republicans,Virginia Foxx,AEP,purchase,"$15,000.00",15000.0,9.213421914075411,2024-12-06
2024-Q4,Republicans,Virginia Foxx,JNJ,purchase,"$15,000.00",15000.0,10.071494183378723,2024-12-06
2024-Q4,Republicans,Virginia Foxx,DUK,purchase,"$15,000.00",15000.0,4.303344264263738,2024-12-06
2024-Q4,Republicans,Virginia Foxx,PSA,purchase,"$15,000.00",15000.0,-10.815334720162513,2024-12-06
2024-Q4,Republicans,Virginia Foxx,ABBV,purchase,"$15,000.00",15000.0,16.26800369376197,2024-12-06
2024-Q4,Republicans,A. Mitchell Jr. McConnell,WFC,purchase,"$15,000.00",15000.0,-5.605131494874193,2024-12-02
2024-Q4,Republicans,Markwayne Mullin,IEFA,purchase,"$250,000.00",250000.0,7.982445606409749,2024-11-27
2024-Q4,Republicans,Markwayne Mullin,IEMG,purchase,"$15,000.00",15000.0,3.5379312353216417,2024-11-27
2024-Q4,Republicans,Markwayne Mullin,EZU,purchase,"$250,000.00",250000.0,15.849817205506806,2024-11-27
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,JNJ,purchase,"$15,000.00",15000.0,6.821690526155456,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,GOOG,purchase,"$15,000.00",15000.0,-2.105314277381229,2024-11-25
2024-Q4,Republicans,Laurel Lee,HURA,purchase,"$15,000.00",15000.0,-12.771089099491324,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NVDA,purchase,"$15,000.00",15000.0,-21.510018828229832,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,SCHW,purchase,"$15,000.00",15000.0,-2.521236603740844,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,LRCX,purchase,"$15,000.00",15000.0,1.6973242500435872,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,JPM,purchase,"$15,000.00",15000.0,-0.0755462717634516,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,GSK,purchase,"$15,000.00",15000.0,14.3686110648854,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,UPS,purchase,"$15,000.00",15000.0,-17.194513270704253,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NEE,purchase,"$15,000.00",15000.0,-7.979894689918076,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DUK,purchase,"$15,000.00",15000.0,3.2063634422878096,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMD,purchase,"$15,000.00",15000.0,-24.08712552077716,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,MSFT,purchase,"$15,000.00",15000.0,-6.457492911472919,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ASML,purchase,"$15,000.00",15000.0,0.8218985230383212,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NSRGY,purchase,"$15,000.00",15000.0,18.853599353309534,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,HD,purchase,"$15,000.00",15000.0,-13.657841214177823,2024-11-25
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,COST,purchase,"$15,000.00",15000.0,-3.6115635401289112,2024-11-25
2024-Q4,Republicans,John Boozman,AAXJ,purchase,"$15,000.00",15000.0,3.3924598546747253,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ABBV,purchase,"$15,000.00",15000.0,22.60001553751176,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NSRGY,purchase,"$15,000.00",15000.0,18.095346989663547,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,OXY,purchase,"$15,000.00",15000.0,-1.0127864183874895,2024-11-20
2024-Q4,Republicans,Virginia Foxx,HTGC,purchase,"$15,000.00",15000.0,4.7777803820626445,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ADBE,purchase,"$15,000.00",15000.0,-21.618094017519788,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,QCOM,purchase,"$15,000.00",15000.0,-2.650864140318269,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMZN,purchase,"$15,000.00",15000.0,-0.7981057992345346,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMAT,purchase,"$15,000.00",15000.0,-12.368885372383714,2024-11-20
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,SCCO,purchase,"$15,000.00",15000.0,-5.923449631933446,2024-11-20
2024-Q4,Republicans,Virginia Foxx,ET,purchase,"$15,000.00",15000.0,8.764800594495593,2024-11-19
2024-Q4,Republicans,Virginia Foxx,ARLP,purchase,"$15,000.00",15000.0,1.6113448772873424,2024-11-14
2024-Q4,Republicans,John Boozman,SPY,purchase,"$15,000.00",15000.0,-4.464527294833274,2024-11-13
2024-Q4,Republicans,Michael Patrick Guest,TSLA,purchase,"$15,000.00",15000.0,-8.694928291754318,2024-11-08
2024-Q4,Republicans,Michael Patrick Guest,MNDY,purchase,"$15,000.00",15000.0,-19.597486579943,2024-11-08
2024-Q4,Republicans,Michael Patrick Guest,AMZN,purchase,"$15,000.00",15000.0,-3.986267671986968,2024-11-08
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NOW,purchase,"$15,000.00",15000.0,-16.960272835969057,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,PANW,purchase,"$15,000.00",15000.0,-7.847537373534305,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NEE,purchase,"$15,000.00",15000.0,-3.436732645926445,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,TSLA,purchase,"$15,000.00",15000.0,-5.4553667369929775,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,GS,purchase,"$15,000.00",15000.0,-4.326417660190842,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DELL,purchase,"$15,000.00",15000.0,-29.838862127296256,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,SO,purchase,"$15,000.00",15000.0,4.60912864160902,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,HSY,purchase,"$15,000.00",15000.0,-0.870543267241398,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,BX,purchase,"$15,000.00",15000.0,-17.239771741762695,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,TSCO,purchase,"$15,000.00",15000.0,-4.517072704446222,2024-11-07
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,FDX,purchase,"$15,000.00",15000.0,-12.582586590151577,2024-11-07
2024-Q4,Republicans,Thomas H. Kean Jr.,FTV,purchase,"$15,000.00",15000.0,4.722345845000315,2024-11-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,META,purchase,"$15,000.00",15000.0,6.341076591027164,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,HSY,purchase,"$15,000.00",15000.0,-2.464554343639396,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DUK,purchase,"$15,000.00",15000.0,4.526240526048011,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DLR,purchase,"$15,000.00",15000.0,-17.369890183274915,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,INTC,purchase,"$15,000.00",15000.0,2.6956558227539062,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,TSLA,purchase,"$15,000.00",15000.0,8.367724233644493,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AAPL,purchase,"$15,000.00",15000.0,1.526308387973641,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,GLW,purchase,"$15,000.00",15000.0,-1.1168454368381262,2024-11-01
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMD,purchase,"$15,000.00",15000.0,-26.1631129027828,2024-11-01
2024-Q4,Republicans,Pete Sessions,NVDA,purchase,"$15,000.00",15000.0,-17.262119316947384,2024-11-01
2024-Q4,Republicans,Maria Elvira Salazar,AR,purchase,"$15,000.00",15000.0,42.65608114526274,2024-10-31
2024-Q4,Republicans,Kevin Hern,MCD,purchase,"$250,000.00",250000.0,6.312920349863808,2024-10-29
2024-Q4,Republicans,Markwayne Mullin,HIYS,purchase,"$500,000.00",500000.0,0.9920743489492344,2024-10-29
2024-Q4,Republicans,Maria Elvira Salazar,OXY,purchase,"$50,000.00",50000.0,-3.1980136818990403,2024-10-25
2024-Q4,Republicans,Virginia Foxx,HTGC,purchase,"$50,000.00",50000.0,2.0288096575967782,2024-10-23
2024-Q4,Republicans,Laurel Lee,PFE,purchase,"$50,000.00",50000.0,-11.641479367892089,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,NSRGY,purchase,"$15,000.00",15000.0,2.4348507735249645,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,INTC,purchase,"$15,000.00",15000.0,4.467050869602482,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,HD,purchase,"$15,000.00",15000.0,-11.80470131097289,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,CAT,purchase,"$15,000.00",15000.0,-13.190789254018126,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,BX,purchase,"$15,000.00",15000.0,-14.586251459430407,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ASML,purchase,"$15,000.00",15000.0,-4.387708082149485,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,V,purchase,"$15,000.00",15000.0,21.241348187230543,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,TSLA,purchase,"$15,000.00",15000.0,24.773875056375267,2024-10-21
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,MSFT,purchase,"$15,000.00",15000.0,-5.761196245242487,2024-10-21
2024-Q4,Republicans,Robert E. Latta,FMAO,purchase,"$15,000.00",15000.0,-11.61770571046017,2024-10-20
2024-Q4,Republicans,Shelley Moore Capito,CSL,purchase,"$15,000.00",15000.0,-25.10252564862363,2024-10-08
2024-Q4,Republicans,Laurel Lee,AAPL,purchase,"$50,000.00",50000.0,-0.0700763957444537,2024-10-07
